id,cost,status
709,2000000,0
710,2000000,0
711,2000000,0
712,2000000,0
713,2000000,0
714,2000000,0
715,2000000,0
716,2000000,0
717,2000000,0
718,2000000,0
719,2000000,0
720,2000000,0
721,2000000,0
722,2000000,0
723,2000000,0
724,2000000,0
725,2000000,0
726,2000000,0
727,2000000,0
728,2000000,0
729,2000000,0
730,2000000,0
731,2000000,0
732,2000000,0
733,2000000,0
734,2000000,0
735,2000000,0
736,2000000,0
737,2000000,0
738,2000000,0
739,2000000,0
740,2000000,0
741,2000000,0
742,2000000,0
743,2000000,0
744,2000000,0
745,2000000,0
746,10734672,0
747,10734672,0
748,10734672,0
749,10734672,0
750,2000000,0
751,2000000,0
752,2000000,0
753,2000000,0
754,13334238,0
755,13334238,0
756,13334238,0
757,13334238,0
758,2000000,0
759,2000000,0
760,2000000,0
761,2000000,0
762,12826868,0
763,12826868,0
764,12826868,0
765,12826868,0
766,13550924,0
767,13550924,0
768,2000000,0
769,2000000,0
770,2000000,0
771,2000000,0
772,15231925,0
773,15231925,0
774,15231925,0
775,13086152,0
776,13086152,0
777,17610932,0
778,2000000,0
779,2000000,0
780,14947439,0
781,14947439,0
782,16956366,0
783,16956366,0
784,13895610,0
785,13895610,0
786,13895610,0
787,17688674,0
788,17688674,0
789,17688674,0
790,18072642,0
791,14514626,0
792,14514626,0
793,13487779,0
794,17319584,0
795,17319584,0
796,17319584,0
797,16653456,0
798,16653456,0
799,16378450,0
800,18062738,0
801,18062738,0
802,18062738,0
803,14986444,0
804,14460525,0
805,14460525,0
806,16360576,0
807,16360576,0
808,16360576,0
809,18755656,0
810,18755656,0
811,18755656,0
812,24510126,0
813,24510126,0
814,17860644,0
815,17860644,0
816,8917534,0
817,8917534,0
818,8917534,0
819,8917534,0
820,2000000,0
821,2000000,0
822,2000000,0
823,2000000,0
824,2000000,0
825,2000000,0
826,2000000,0
827,2000000,0
828,8472995,0
829,8472995,0
830,8472995,0
831,8472995,0
832,2000000,0
833,2000000,0
834,11121740,0
835,11121740,0
836,9253121,0
837,9253121,0
838,16313996,0
839,19412860,0
840,19412860,0
841,19412860,0
842,18335402,0
843,19815346,0
844,18165500,0
845,15726169,0
846,9308519,0
847,10869554,0
848,20036086,0
849,20036086,0
850,18768714,0
851,23227178,0
852,27521500,0
853,27521500,0
854,40576072,0
855,33596660,0
856,33596660,0
857,44305480,0
858,2000000,0
859,2000000,0
860,2000000,0
861,2000000,0
862,2000000,0
863,2000000,0
864,11387786,0
865,11387786,0
866,11387786,0
867,11387786,0
868,2000000,0
869,2000000,0
870,2000000,0
871,2000000,0
872,2000000,0
873,2000000,0
874,2000000,0
875,2000000,0
876,2000000,0
877,2000000,0
878,2000000,0
879,2000000,0
880,2000000,0
881,2000000,0
882,2000000,0
883,2000000,0
884,2000000,0
885,2000000,0
886,2000000,0
887,2000000,0
888,2000000,0
889,2000000,0
890,2000000,0
891,2000000,0
892,2000000,0
893,2000000,0
894,2000000,0
895,11763920,0
896,10734672,0
897,10734672,0
898,10734672,0
899,2000000,0
900,2000000,0
901,2000000,0
902,2000000,0
903,13334238,0
904,13334238,0
905,13334238,0
906,13334238,0
907,2000000,0
908,2000000,0
909,2000000,0
910,2000000,0
911,12826868,0
912,12826868,0
913,13550924,0
914,13550924,0
915,13550924,0
916,13550924,0
917,2000000,0
918,2000000,0
919,2000000,0
920,2000000,0
921,15231925,0
922,15231925,0
923,15231925,0
924,17610932,0
925,17610932,0
926,17610932,0
927,2000000,0
928,2000000,0
929,13574483,0
930,13574483,0
931,13574483,0
932,13574483,0
933,16956366,0
934,16956366,0
935,17688674,0
936,18862052,0
937,18072642,0
938,18072642,0
939,18072642,0
940,14514626,0
941,13487779,0
942,13487779,0
943,17319584,0
944,17319584,0
945,17319584,0
946,17319584,0
947,17763652,0
948,17763652,0
949,18062738,0
950,18062738,0
951,18062738,0
952,14986444,0
953,14460525,0
954,14460525,0
955,16360576,0
956,16360576,0
957,21858254,0
958,21858254,0
959,21858254,0
960,18096528,0
961,21899084,0
962,21899084,0
963,17860644,0
964,17860644,0
965,8470810,0
966,8470810,0
967,8470810,0
968,8470810,0
969,2000000,0
970,2000000,0
971,2000000,0
972,2000000,0
973,2000000,0
974,2000000,0
975,2000000,0
976,2000000,0
977,8472995,0
978,8472995,0
979,8472995,0
980,8472995,0
981,2000000,0
982,2000000,0
983,11121740,0
984,11121740,0
985,11474345,0
986,9253121,0
987,16313996,0
988,19412860,0
989,19412860,0
990,19412860,0
991,20820074,0
992,19880374,0
993,15726169,0
994,17028032,0
995,10610381,0
996,10869554,0
997,20036086,0
998,20036086,0
999,23227178,0
1000,23227178,0
1001,27521500,0
1002,27521500,0
1003,40576072,0
1004,44305480,0
1005,44305480,0
1006,44305480,0
1007,2000000,0
1008,2000000,0
1009,2000000,0
1010,2000000,0
1011,2000000,0
1012,2000000,0
1013,11387786,0
1014,11387786,0
1015,11387786,0
1016,11387786,0
1017,2000000,0
1018,2000000,0
1019,2000000,0
1020,2000000,0
1021,2000000,0
1022,2000000,0
1023,2000000,0
1024,2000000,0
1025,2000000,0
1026,2000000,0
1027,2000000,0
1028,2000000,0
1029,2000000,0
1030,2000000,0
1031,2000000,0
1032,2000000,0
1033,2000000,0
1034,2000000,0
1035,2000000,0
1036,2000000,0
1037,2000000,0
1038,2000000,0
1039,2000000,0
1040,2000000,0
1041,2000000,0
1042,2000000,0
1043,2000000,0
1044,11513874,0
1045,11513874,0
1046,10734672,0
1047,10734672,0
1048,10379309,0
1049,10379309,0
1050,10379309,0
1051,10379309,0
1052,2000000,0
1053,2000000,0
1054,2000000,0
1055,2000000,0
1056,2000000,0
1057,2000000,0
1058,2000000,0
1059,2000000,0
1060,2000000,0
1061,2000000,0
1062,2000000,0
1063,2000000,0
1064,2000000,0
1065,2000000,0
1066,2000000,0
1067,2000000,0
1068,2000000,0
1069,2000000,0
1070,2000000,0
1071,2000000,0
1072,17610932,0
1073,16458350,0
1074,16458350,0
1075,16458350,0
1076,2000000,0
1077,2000000,0
1078,13574483,0
1079,13574483,0
1080,13574483,0
1081,13574483,0
1082,16956366,0
1083,16956366,0
1084,18862052,0
1085,18862052,0
1086,18072642,0
1087,18072642,0
1088,18072642,0
1089,14514626,0
1090,13487779,0
1091,13487779,0
1092,17319584,0
1093,17319584,0
1094,17319584,0
1095,17319584,0
1096,17763652,0
1097,17763652,0
1098,18062738,0
1099,18062738,0
1100,18062738,0
1101,14460525,0
1102,14460525,0
1103,14826546,0
1104,14826546,0
1105,14826546,0
1106,21858254,0
1107,21858254,0
1108,21858254,0
1109,18096528,0
1110,21899084,0
1111,21899084,0
1112,14171790,0
1113,14171790,0
1114,8470810,0
1115,8470810,0
1116,8470810,0
1117,8470810,0
1118,2000000,0
1119,2000000,0
1120,2000000,0
1121,2000000,0
1122,2000000,0
1123,2000000,0
1124,11833125,0
1125,11833125,0
1126,18306120,0
1127,18306120,0
1128,8472995,0
1129,8472995,0
1130,2000000,0
1131,2000000,0
1132,13624394,0
1133,13624394,0
1134,23098740,0
1135,23098740,0
1136,11474345,0
1137,10710567,0
1138,17298120,0
1139,15519026,0
1140,15519026,0
1141,15349123,0
1142,17028032,0
1143,17028032,0
1144,10610381,0
1145,10869554,0
1146,10869554,0
1147,10869554,0
1148,14910676,0
1149,14910676,0
1150,33619296,0
1151,39919932,0
1152,45815116,0
1153,45815116,0
1154,45815116,0
1155,44305480,0
1156,33831524,0
1157,33831524,0
1158,2000000,0
1159,2000000,0
1160,2000000,0
1161,2000000,0
1162,11387786,0
1163,11387786,0
1164,11387786,0
1165,11387786,0
1166,2000000,0
1167,2000000,0
1168,2000000,0
1169,2000000,0
1170,2000000,0
1171,2000000,0
1172,2000000,0
1173,2000000,0
1174,2000000,0
1175,2000000,0
1176,2000000,0
1177,2000000,0
1178,2000000,0
1179,2000000,0
1180,2000000,0
1181,2000000,0
1182,2000000,0
1183,2000000,0
1184,2000000,0
1185,2000000,0
1186,2000000,0
1187,2000000,0
1188,2000000,0
1189,2000000,0
1190,2000000,0
1191,2000000,0
1192,2000000,0
1193,11513874,0
1194,11513874,0
1195,10734672,0
1196,10734672,0
1197,10379309,0
1198,10379309,0
1199,10379309,0
1200,10379309,0
1201,2000000,0
1202,2000000,0
1203,2000000,0
1204,2000000,0
1205,2000000,0
1206,2000000,0
1207,2000000,0
1208,2000000,0
1209,2000000,0
1210,2000000,0
1211,2000000,0
1212,2000000,0
1213,2000000,0
1214,2000000,0
1215,2000000,0
1216,2000000,0
1217,2000000,0
1218,2000000,0
1219,2000000,0
1220,2000000,0
1221,16458350,0
1222,16458350,0
1223,16458350,0
1224,16458350,0
1225,2000000,0
1226,2000000,0
1227,13574483,0
1228,13574483,0
1229,13574483,0
1230,13574483,0
1231,16956366,0
1232,16956366,0
1233,18862052,0
1234,18862052,0
1235,18072642,0
1236,18072642,0
1237,18072642,0
1238,14514626,0
1239,15885037,0
1240,15885037,0
1241,15885037,0
1242,17319584,0
1243,17319584,0
1244,17319584,0
1245,17763652,0
1246,17763652,0
1247,18062738,0
1248,18062738,0
1249,18062738,0
1250,15844848,0
1251,15844848,0
1252,14826546,0
1253,14826546,0
1254,14826546,0
1255,21858254,0
1256,21858254,0
1257,21858254,0
1258,22127518,0
1259,18837700,0
1260,14171790,0
1261,14171790,0
1262,14171790,0
1263,8470810,0
1264,8470810,0
1265,8470810,0
1266,8470810,0
1267,2000000,0
1268,2000000,0
1269,2000000,0
1270,2000000,0
1271,2000000,0
1272,2000000,0
1273,11833125,0
1274,11833125,0
1275,18306120,0
1276,18306120,0
1277,8472995,0
1278,8472995,0
1279,2000000,0
1280,2000000,0
1281,13624394,0
1282,13624394,0
1283,23098740,0
1284,23098740,0
1285,11474345,0
1286,10710567,0
1287,17298120,0
1288,15519026,0
1289,19467540,0
1290,19467540,0
1291,19467540,0
1292,17041456,0
1293,10610381,0
1294,10610381,0
1295,8686116,0
1296,8686116,0
1297,14910676,0
1298,14910676,0
1299,39919932,0
1300,39919932,0
1301,45815116,0
1302,45815116,0
1303,45815116,0
1304,45815116,0
1305,33831524,0
1306,33831524,0
1307,2000000,0
1308,2000000,0
1309,2000000,0
1310,2000000,0
1311,11387786,0
1312,11387786,0
1313,11387786,0
1314,11387786,0
1315,2000000,0
1316,2000000,0
1317,2000000,0
1318,2000000,0
1319,2000000,0
1320,2000000,0
1321,2000000,0
1322,2000000,0
1323,2000000,0
1324,2000000,0
1325,2000000,0
1326,2000000,0
1327,2000000,0
1328,2000000,0
1329,2000000,0
1330,2000000,0
1331,2000000,0
1332,2000000,0
1333,2000000,0
1334,2000000,0
1335,2000000,0
1336,2000000,0
1337,2000000,0
1338,2000000,0
1339,2000000,0
1340,2000000,0
1341,2000000,0
1342,11513874,0
1343,11513874,0
1344,2000000,0
1345,2000000,0
1346,12926251,0
1347,12926251,0
1348,12926251,0
1349,10379309,0
1350,2000000,0
1351,2000000,0
1352,2000000,0
1353,2000000,0
1354,2000000,0
1355,2000000,0
1356,2000000,0
1357,2000000,0
1358,2000000,0
1359,2000000,0
1360,10788898,0
1361,10788898,0
1362,10788898,0
1363,10788898,0
1364,2000000,0
1365,2000000,0
1366,2000000,0
1367,2000000,0
1368,2000000,0
1369,2000000,0
1370,16458350,0
1371,16458350,0
1372,16458350,0
1373,16458350,0
1374,2000000,0
1375,2000000,0
1376,2000000,0
1377,2000000,0
1378,14483279,0
1379,14483279,0
1380,14483279,0
1381,14483279,0
1382,2000000,0
1383,2000000,0
1384,15214851,0
1385,15214851,0
1386,15214851,0
1387,15214851,0
1388,15885037,0
1389,15885037,0
1390,15885037,0
1391,14858221,0
1392,15475839,0
1393,16049896,0
1394,16049896,0
1395,16049896,0
1396,18067550,0
1397,18067550,0
1398,18067550,0
1399,15844848,0
1400,15844848,0
1401,14826546,0
1402,14826546,0
1403,14826546,0
1404,21695470,0
1405,22127518,0
1406,16997194,0
1407,16997194,0
1408,16997194,0
1409,10369234,0
1410,10369234,0
1411,10369234,0
1412,2000000,0
1413,2000000,0
1414,2000000,0
1415,2000000,0
1416,2000000,0
1417,2000000,0
1418,2000000,0
1419,2000000,0
1420,2000000,0
1421,2000000,0
1422,11833125,0
1423,11833125,0
1424,11833125,0
1425,11833125,0
1426,19167460,0
1427,17293980,0
1428,16552081,0
1429,16552081,0
1430,13624394,0
1431,13624394,0
1432,22005386,0
1433,22005386,0
1434,10710567,0
1435,10710567,0
1436,10710567,0
1437,8931472,0
1438,19467540,0
1439,19467540,0
1440,19467540,0
1441,19406422,0
1442,33488018,0
1443,33488018,0
1444,30160266,0
1445,37693252,0
1446,28332310,0
1447,28332310,0
1448,28332310,0
1449,28332310,0
1450,45815116,0
1451,45815116,0
1452,45815116,0
1453,45815116,0
1454,33831524,0
1455,30178354,0
1456,24037086,0
1457,24037086,0
1458,15731478,0
1459,15731478,0
1460,2000000,0
1461,2000000,0
1462,2000000,0
1463,2000000,0
1464,2000000,0
1465,2000000,0
1466,2000000,0
1467,2000000,0
1468,2000000,0
1469,2000000,0
1470,2000000,0
1471,2000000,0
1472,2000000,0
1473,2000000,0
1474,2000000,0
1475,2000000,0
1476,2000000,0
1477,2000000,0
1478,2000000,0
1479,2000000,0
1480,2000000,0
1481,2000000,0
1482,2000000,0
1483,2000000,0
1484,2000000,0
1485,2000000,0
1486,2000000,0
1487,2000000,0
1488,2000000,0
1489,2000000,0
1490,2000000,0
1491,8656457,0
1492,8656457,0
1493,2000000,0
1494,2000000,0
1495,12926251,0
1496,12926251,0
1497,12926251,0
1498,10379309,0
1499,2000000,0
1500,2000000,0
1501,2000000,0
1502,2000000,0
1503,2000000,0
1504,2000000,0
1505,2000000,0
1506,2000000,0
1507,2000000,0
1508,2000000,0
1509,10788898,0
1510,10788898,0
1511,10788898,0
1512,10788898,0
1513,2000000,0
1514,2000000,0
1515,2000000,0
1516,2000000,0
1517,2000000,0
1518,2000000,0
1519,16458350,0
1520,16458350,0
1521,16458350,0
1522,16458350,0
1523,2000000,0
1524,2000000,0
1525,2000000,0
1526,2000000,0
1527,14483279,0
1528,14483279,0
1529,14483279,0
1530,14483279,0
1531,2000000,0
1532,2000000,0
1533,15214851,0
1534,15214851,0
1535,15214851,0
1536,17740080,0
1537,15885037,0
1538,15885037,0
1539,15885037,0
1540,14858221,0
1541,18963792,0
1542,16049896,0
1543,16049896,0
1544,15533420,0
1545,15533420,0
1546,15533420,0
1547,18067550,0
1548,18067550,0
1549,15844848,0
1550,18963294,0
1551,21695470,0
1552,21695470,0
1553,21695470,0
1554,21695470,0
1555,16997194,0
1556,16997194,0
1557,16997194,0
1558,10369234,0
1559,10369234,0
1560,10369234,0
1561,2000000,0
1562,2000000,0
1563,2000000,0
1564,2000000,0
1565,2000000,0
1566,2000000,0
1567,2000000,0
1568,2000000,0
1569,2000000,0
1570,2000000,0
1571,15962221,0
1572,15962221,0
1573,15962221,0
1574,19167460,0
1575,19167460,0
1576,19167460,0
1577,16552081,0
1578,16552081,0
1579,13624394,0
1580,13624394,0
1581,22005386,0
1582,22005386,0
1583,10710567,0
1584,10710567,0
1585,10710567,0
1586,8931472,0
1587,19467540,0
1588,19467540,0
1589,19467540,0
1590,19406422,0
1591,33488018,0
1592,31198836,0
1593,30160266,0
1594,37693252,0
1595,28332310,0
1596,28332310,0
1597,28332310,0
1598,25264144,0
1599,34715968,0
1600,45815116,0
1601,45815116,0
1602,45815116,0
1603,33831524,0
1604,30178354,0
1605,24037086,0
1606,24037086,0
1607,15731478,0
1608,15731478,0
1609,2000000,0
1610,2000000,0
1611,2000000,0
1612,2000000,0
1613,2000000,0
1614,2000000,0
1615,2000000,0
1616,2000000,0
1617,2000000,0
1618,2000000,0
1619,2000000,0
1620,2000000,0
1621,2000000,0
1622,2000000,0
1623,2000000,0
1624,2000000,0
1625,2000000,0
1626,2000000,0
1627,2000000,0
1628,2000000,0
1629,2000000,0
1630,2000000,0
1631,2000000,0
1632,2000000,0
1633,2000000,0
1634,2000000,0
1635,2000000,0
1636,2000000,0
1637,2000000,0
1638,2000000,0
1639,2000000,0
1640,8656457,0
1641,8656457,0
1642,10147528,0
1643,9444682,0
1644,12926251,0
1645,12926251,0
1646,12926251,0
1647,10956567,0
1648,10956567,0
1649,10956567,0
1650,12497262,0
1651,12497262,0
1652,2000000,0
1653,2000000,0
1654,2000000,0
1655,2000000,0
1656,2000000,0
1657,2000000,0
1658,10788898,0
1659,10788898,0
1660,10788898,0
1661,10788898,0
1662,2000000,0
